Portrait of a man,Han van Meegeren,," Han van Meegeren (10-Oct-1889 - 30-Dec-1947), Netherlands",nl,1930 - 1940, Netherlands, oil on canvas,Rijksmuseum,1930 - 1940,https://lh3.googleusercontent.com/ZKbdU_omaZTJyvd7jYtOUmrTkZoAvDVTDeRcD2EUfBSVfqaEJEDrdCndAOJ7pUGK_5Emy6AFf-UdP-xQgaKP8VixZA=s0
Folder with documents and fragments belonging to Malle Babbe,Han van Meegeren,," Han van Meegeren (10-Oct-1889 - 30-Dec-1947), Netherlands",nl,1930 - 1940, Netherlands, oil on canvas,Rijksmuseum,1930 - 1940,https://lh3.googleusercontent.com/mIckUaPGtZU2QJz1ABfboMXrfaS9o13-35qY2H-imMHs3URybQp9v5rFORXZrI7drZ8-Ol_Ocrwxu1JXcvu8qWAW5cT3=s0
Still life of a banquet,Osias Beert (I),," follower of Osias Beert (I) (ca. 1580 - 1623), Antwerp (city)",nl,ca. 1620 - ca. 1650, Antwerp (city), oil on panel,Rijksmuseum,ca. 1620 - ca. 1650,https://lh3.googleusercontent.com/q17P8Pn6I2MEM31ABgNd1z9zlCIU8uytOHsWprXK3rFh6SleXWm0UuC5DPJ_6u2XYhLOdjcW0KSravFKJHv2FmgCjfvU=s0
The Prince of Orange visits the victims of the flood in the Aalmoezeniers orphanage in Amsterdam on 14 February 1825,Mattheus Ignatius van Bree,," Mattheus Ignatius van Bree (1773 - 15-Dec-1839), Netherlands",nl,1825, Netherlands, oil on canvas ,Rijksmuseum,1825,https://lh5.ggpht.com/rDldH-_UsnOtU015fnQT9Je2Jt5SJRySVYzIjGrID2YcXQ97qUpXQ-uBe718eKr90z030uC5DwwZkGMluDIPIqPXWw=s0
Four landscapes,Jacques-Guillaume van Blarenberghe,," representing the four seasons, Jacques-Guillaume van Blarenberghe (1691 - 1742)",nl,ca. 1735 - ca. 1745, Paris, Paris,Rijksmuseum,ca. 1735 - ca. 1745,https://lh4.ggpht.com/Qp6iXWgvc7PEPX_9AZ2hyw0iNc8qU6ey5ysYCEFBMKnx6tqHu7ubFbH_C0eaRmql2lyb5w9xTnytLF6S2_XraKUf_Q=s0
Allegory of the Death of William V,Jan Willem Pieneman,," Prince of Orange, 1806",nl,1806, Jan Willem Pieneman (04-Nov-1779 - 08-Apr-1853), Netherlands,Rijksmuseum,1806,https://lh4.ggpht.com/yAXpSea_55NetpkJZBplxHbDUundNhNyITv3UjZCcis2xbvxAU_MC-dPMELuqQA5vfqEURsrH6that7HbV8iIiowoyU=s0
The Self-Sacrifice of Pastor Hambroeck on Formosa,Jan Willem Pieneman,," 1662, Jan Willem Pieneman (04-Nov-1779 - 08-Apr-1853)",nl,1810, Netherlands, Netherlands,Rijksmuseum,1810,https://lh3.googleusercontent.com/ujnbETx6voKbqmrNmctrKzXxHmhaHAn_tzPN_WZrNvG8RAXNv8fmHyOkhzGbcNpgL839kb3_3B8ZsOkYW-VyMNvn0Q=s0
JDB Wilkens,Jurjen de Jong,," lieutenant colonel of the infantry, Jurjen de Jong (07-Oct-1807 - 07-May-1890)",nl,1837, Netherlands, Netherlands,Rijksmuseum,1837,https://lh4.ggpht.com/oEi59IhwUuOPUmpT4jyGtXwC--TukE9YqOq7XcU9ZoP6TKYLtRxWjaMOua6kqrdWnDE4mx4Mme0zdlOXOSD0Vn-K7VY=s0
The Mystic Lamb of the Van Eyck brothers in St Bavo in Ghent,Pierre François De Noter,," Pierre François De Noter (23-Feb-1779 - 22-Nov-1843), Belgium",nl,1829, Belgium, oil on canvas,Rijksmuseum,1829,https://lh5.ggpht.com/o66ileXzrc0VVQVR0AF4MJKsEV683RUPm3CAqzRsFbXaBveGDSAMDutZwceahlOVU6LJ2qm8_Z3xUhwQdbxBxVQY5w=s0
Willem II (1792-1849),Nicolaas Pieneman,," King of the Netherlands, on horseback",nl,ca. 1830 - ca. 1850, attributed to Nicolaas Pieneman (01-Jan-1809 - 30-Dec-1860), Netherlands,Rijksmuseum,ca. 1830 - ca. 1850,https://lh5.ggpht.com/9hyHNIO5nX6BDjU3p5dE-Olb4EW-A5Md95rgrZv2eZ2o4Xdkzhm1dc2RR9qTuWE7Gh3AEh4tBD0RoZOA7fOmUF8Mfuam=s0
View of the Hoge Sluis in Amsterdam,Johan Adolph Rust,," from the Amstel Marina, Johan Adolph Rust (13-Apr-1828 - 27-Jul-1915)",nl,1868, Netherlands, Netherlands,Rijksmuseum,1868,https://lh6.ggpht.com/DFm4c38LbWpmixmbI97QXaGrRl76T57pvQZnpStmNOaHl-IWCvMVnsKiZrOAu5G3BgJMCUqUEPFleZMq8Fwe5NoGuuA=s0
Mary of Hungary (1505-58),anoniem,," regent of the Netherlands, anonymous",nl,1550 - 1560, Low Countries, Low Countries,Rijksmuseum,1550 - 1560,https://lh5.ggpht.com/FjMSrD2cE-fnYUtAdXl1BnvvoeOMehadk2JaFFy6fXjh0G0bb9ohqiGKzmPId3TGTXIbTSv6DrLCUFU7A5eifaxBK4M=s0
The tooth puller,anoniem,," anonymous, Southern Netherlands",nl,ca. 1580, Southern Netherlands, oil on panel,Rijksmuseum,ca. 1580,https://lh4.ggpht.com/UVsrkuZpHPkFuIbp7ZZNGF2TWnYz7B6YYlmFxGOA42hTd64mVxx6tqg9wCD4jeL3Ct3e8mRXHU25DSQS_ThsuHmY9RQ=s0
Allegory of the cooperage,anoniem,," anonymous, Southern Netherlands",nl,ca. 1580, Southern Netherlands, oil on panel,Rijksmuseum,ca. 1580,https://lh3.googleusercontent.com/hZt3vBlxNNGWG-X5uWeE37f-n6QGXziZwVPi4GJVI0BkGeVi4ljoQn_ddnbnx9itgd3S4h9cpwfiAMcqZeoe7zyZfd8=s0
Portrait of a young woman,anoniem,," anonymous, Northern Netherlands",nl,ca. 1590, Northern Netherlands, oil on copper,Rijksmuseum,ca. 1590,https://lh3.ggpht.com/FdOg2-8fjKXtNt3ba8Y9NBXludDVL0EGUaz0CHoKWGJClCmHi3CZputWBawsDb9nhCGJz_iurA4b9__lAy8-JfvIyqo=s0
The impotent fisherman,anoniem,," anonymous, Southern Netherlands",nl,ca. 1580, Southern Netherlands, oil on panel,Rijksmuseum,ca. 1580,https://lh3.googleusercontent.com/oYcyBOkPaJR5S7thfIscn2Ehejnspqo3g0OJQSiPieBrFXW094lO9ykpoDTimizHnPrH7WObK9sWsN0EKpThF86E07o=s0
Portrait of a child,anoniem,," presumably Prince Balthasar Carlos (1629-46), son of the Spanish king Philip IV",nl,1632 - 1650, at about age three, anonymous,Rijksmuseum,1632 - 1650,https://lh5.ggpht.com/q7SqQTlhDul6q37Fam-56KG8tcHZM9AiUxvJ6hkHIvXe3rGAO3NWuiJ7yBhMqNrOYTYKEmEDFNYSZ6FL_LRnwKQIqAgP=s0
Lid of a harpsichord,Gerard van der Horst,," copy after Gerard van der Horst (ca. 1582 - 1629), Netherlands",nl,na ca. 1625, Netherlands, oil on panel,Rijksmuseum,na ca. 1625,https://lh3.googleusercontent.com/NfWxSg8XtsSo8Z_wst_irjvWSmB4nWtg2TWP4hNDcYo9xs5xo6rTLwaSaPvW_lWhci9XRvZUHWF10C4nnrGB9hUd8qQP=s0
Interior of the Tsar Peter House in Zaandam,Pierre Tetar van Elven,," Pierre Tetar van Elven (30-Aug-1828 - 05-Jan-1908), Netherlands",nl,1851, Netherlands, oil on panel,Rijksmuseum,1851,https://lh3.googleusercontent.com/5K2HBF3Nyy-eyHzQhvXp7nHmxYvZKZ276-wk6CjNecOpSlLk760Rt5YOntwvN0BFv1h_W8NpYWBXCb82yOXcWvSDChHz=s0
Flowers in a vase,anoniem,," anonymous, Holland",nl,1780 - 1799, Holland, oil on canvas,Rijksmuseum,1780 - 1799,https://lh5.ggpht.com/BaaFRLUxFZ9UR1l9RatpgbV4QD7Q3Mhq3YjWdD8OHcaAToqx0pR1xLLjjVy8iyLSG9jcLVu5DN5zudDqtOPloE60WQ=s0
View of the city of Heusden,anoniem,," anonymous, Northern Netherlands",nl,ca. 1640 - ca. 1660, Northern Netherlands, oil on canvas,Rijksmuseum,ca. 1640 - ca. 1660,https://lh5.ggpht.com/_57_9woetevNugOAM1WmBqNO6-JvN4wYD0y1TGql2_qne0v-RW8DXRZth1JxLvDF_yil8cI2xKrNIC_LlqBsFGlcdHQ=s0
Black horse led by a groom,anoniem,," anonymous, Northern Netherlands",nl,ca. 1670, Northern Netherlands, oil on canvas,Rijksmuseum,ca. 1670,https://lh3.googleusercontent.com/by5X-q_ZWAeL0q8ZTNrxDx-vrkCEUT5JyvgMOWLsTNm_xKIOmy8WxAWM1tk6Yg03FAsApJFipjFJ96Mq1Ey-oLp7M7cU=s0
Mary Stuart (1662-95). Wife of William III,anoniem,," anonymous, Northern Netherlands",nl,ca. 1695, Northern Netherlands, oil on tin,Rijksmuseum,ca. 1695,https://lh5.ggpht.com/uL_1c_TM7oou_W_BhmgWpqPS2moJ08iPExu9otqZ7JsS3Ur40-oAzwHF7MS7KOxTIFTAKR8Bmqzb_uKM4Xj8mDfznQ=s0
The funeral of pastor Joannes Vitus Janssen (1803-43) in Paramaribo,anoniem,," anonymous, Northern Netherlands",nl,1843 - 1845, Northern Netherlands, oil on canvas,Rijksmuseum,1843 - 1845,https://lh5.ggpht.com/UZl2V9AwXmjXYVEdJ5GZ4_uFpJ6XkFVlhVEz42lksCRnv1lFZWIFA3iVTjCn-WHT7ciDgAqbaQ0ESX8AvWsmiWwwIdHv=s0
Portrait of a man,anoniem,," anonymous, Holland",nl,ca. 1595, Holland, behind-glass painting,Rijksmuseum,ca. 1595,https://lh5.ggpht.com/pbDUgvW90aGz8hhUQq94ThSrTLTI6r2MpSdwQNn7WXkzIRuWu_Sc6KHde6GSL4FFUdnAEtC57gfdSl_JLJuDkQNL04ZN=s0
Prosperous Calvinist family,anoniem,," anonymous, Northern Netherlands",nl,1627, Northern Netherlands, oil on panel,Rijksmuseum,1627,https://lh3.googleusercontent.com/012cjx42idD4sfKisMuBmjF-8PnlvDVM9TosXCBFDNI4OP-4l7CbmoHEshNfSp09ktTS74tAhU7U0El6aC0zAzuQIg=s0
Christ on the cross,anoniem,," with Mary and John, anonymous",nl,ca. 1250, Cyprus, Cyprus,Rijksmuseum,ca. 1250,https://lh3.googleusercontent.com/PpjX3fnl26x92cp0DjO_VlH6Bgfq2rc6vDPSXelinudNp2sjMED9YOK-hNmAjy9JP8Ykc5QCrx0eYZwarbHDftBVFME=s0
View of Ambon,anoniem,," anonymous, Holland",nl,ca. 1617, Holland, oil on canvas,Rijksmuseum,ca. 1617,https://lh3.googleusercontent.com/6PLdp8B8ipvWT0HKFcXgZ5gZifNZ9Hzv96LwoHp7Xjjz9JJPTN_bjS9ioVEnOqxdQ4zXEJM1q-sEU9ZML-QaRmtWrvY=s0
Two views on VOC settlements,Johannes Vinckboons,," Lawec in Cambodia and Banda in the southern Moluccas, attributed to Johannes Vinckboons (1617 - 1670)",nl,ca. 1662 - ca. 1663, Northern Netherlands, oil on canvas,Rijksmuseum,ca. 1662 - ca. 1663,https://lh6.ggpht.com/4Nx3drUaXFxaaU1ygodwMTmMh-kU7yfGiZ6PVwIYMgicoq2nHfIUPY92HLyt-J6jQB0WwSrBfW_6IT_xwCzVmiUQyWQ=s0
Two views on VOC settlements,Johannes Vinckboons,," Lawec in Cambodia and Banda in the southern Moluccas, attributed to Johannes Vinckboons (1617 - 1670)",nl,ca. 1662 - ca. 1663, Northern Netherlands, oil on canvas,Rijksmuseum,ca. 1662 - ca. 1663,https://lh3.googleusercontent.com/ldQ-PNN0myFccfAH62kE1yDsFGcmNDCcMX5vAWvvKSKAFDxz4VIdzk4v5DrOBTgTV7T9I0FoXca3pxiRo-bU8pg79RqQ=s0
View of Judea,Johannes Vinckboons,," the capital of Siam, attributed to Johannes Vinckboons (1617 - 1670)",nl,ca. 1662 - ca. 1663, Northern Netherlands, oil on canvas,Rijksmuseum,ca. 1662 - ca. 1663,https://lh3.googleusercontent.com/bRwa83TjOVla46pcYxZBcSkEHkHWVrQsE-XgN1MFZ5YukRDtB97kkt7pe8cg6J5fmiXSD4aaEkdzfXZe5hkiF341SkU=s0
Triptych with the stoning of Stephanus and the legend of the finding of his grave,anoniem,," anonymous, Utrecht",nl,1554, Utrecht, oil on panel,Rijksmuseum,1554,https://lh3.ggpht.com/X18UXI3Ni0B87uka4nxP2dc7qUUwlLEWLz7xeL0eyiqe0EBbFmYLkhiWmHAs8ploncgE3WxiM7kjIo72mZ8UMr4N121X=s0
View of the city of Raiebagh in Visiapoer,Johannes Vinckboons,," India, attributed to Johannes Vinckboons (1617 - 1670)",nl,ca. 1662 - ca. 1663, Northern Netherlands, oil on canvas,Rijksmuseum,ca. 1662 - ca. 1663,https://lh3.googleusercontent.com/OZJibo5gsSVz0EbKLnQ3eDH8AvNUCX7NG3jKF-fxEW3mlmfkmO6VszYor1ud9P5iuJEVmslSQUcJpqVjz_MyTS2AsQ=s0
Left wing of a memorial triptych (previously called the Gertz memorial table) with nine founders with Saint John the Evangelist (inside),Hugo van der Goes,," and Saint Peter (outside), copy after Hugo van der Goes (ca. 1440 - 1482) ",nl,na ca. 1527, Low Countries, oil on panel,Rijksmuseum,na ca. 1527,https://lh3.googleusercontent.com/nZ63yVN48atML250vvriG8_EUU9iDbDfB1gFqfcdbcsVJKqOVt7e-ZkFwiDrA2orOUhWY4qKSyOFzWL37pnyt2iKWDI=s0
Black Madonna,anoniem,," anonymous, Spain",nl,1650 - 1699, Spain, oil on copper,Rijksmuseum,1650 - 1699,https://lh3.googleusercontent.com/v7vp0PYUjYiyHtcbmrsHaasRtmhRpcYu6CBWkdpCOhvlDVN4d9AowG2EClRf2YE5SlGVfmaWBee3mgY-Fwffr1g6tWNF=s0
Pieter de Carpentier (1586-1659). Governor-General (1623-27),anoniem,," copy after anonymous, Batavia",nl,1750 - 1800, Batavia, oil on panel,Rijksmuseum,1750 - 1800,https://lh3.ggpht.com/ZXLz9Yl10OuqMSuvRSBj1Dn18ZNov3utWZdzRhY7DBjKXITalHJt7oGEvV6925efZ8glky4e9uHFYflrUN1pMhETWV4=s0
Memory triptych (formerly called the Gertz memorial table) with the lamentation (central panel),Hugo van der Goes,," nine founders with Saint John the Evangelist (inner left wing), nine foundresses with Mary and Child (inner right wing)",nl,na ca. 1527, Saint Peter (outer left wing) and the Saint Mary Magdalene (outer right wing), copy after Hugo van der Goes (ca. 1440 - 1482),Rijksmuseum,na ca. 1527,https://lh3.googleusercontent.com/2Qa5McWczRyx9uX8ZVNgvzZWaUUfIgtMHw6U_V8NzvvDbRErsG0am9iH_6hSz-LXznUE7FhHzatBuXFdmv3PUj7dd_gD=s0
The Tablets of the Law with the Ten Commandments shown in calligraphy by Moses,anoniem,," Anonymous, Southern Netherlands",nl,ca. 1600, Southern Netherlands, oil on panel,Rijksmuseum,ca. 1600,https://lh5.ggpht.com/D-Zy09_XmkJK4HGEyLusgFcSiGBcZQRwXAKnQko0hcAKvPXF_YwlAjkhQFqIJYdsIAx_gokpzoZ0rf7eYXbCr9iZSg=s0
Willem III (1650-1702),anoniem,," Prince of Orange, since 1689 King of England",nl,ca. 1695, anonymous, Northern Netherlands,Rijksmuseum,ca. 1695,https://lh6.ggpht.com/FQIRmYoDL5pPWK9bEHlYz7KPFieDPXTDsxIzJZPW4jeo7Yj64EpBLo0Cixw2a549yRDEqS48uWeYee6KR120ZJtu_bg=s0
Willem van Hogendorp (1656/57-1733),anoniem,," chosen in 1692, anonymous",nl,1700 - 1749, Low Countries, Lage Landen,Rijksmuseum,1700 - 1749,https://lh3.ggpht.com/9-2UqcgOk7X8kdKheSVNf3hPSw6p9rJB_oV4DB7pLc7MTaFbKB_lF-4iaXgee_AKAlfxuFxBkMGpbaaTOD3sUklUXA=s0
Gerard Reynst (d. 1615). Governor-General (1614-15),anoniem,," copy after anonymous, Batavia",nl,1750 - 1800, Batavia, oil on panel,Rijksmuseum,1750 - 1800,https://lh4.ggpht.com/QM8D8nyKldT9bwtkRbCIUY2CHmXA6dBlCfIXU5Cl_VodOAYudKLy-fcX0m3APMjeDejFL1nqzkhGiMvlmuRLJtrYKcCL=s0
Jan Pietersz Coen (1587-1629). Governor-General (1619-23; 1627-29),anoniem,," copy after anonymous, Batavia",nl,1750 - 1800, Batavia, oil on panel,Rijksmuseum,1750 - 1800,https://lh6.ggpht.com/ObIuEJ6uZLEr6Y45ieM6YCuFuF8dTnAHxPdyVqu2_TaZ53poN75UlwrZOohzDnXNxKxp5sFSUeGYFGGWiisysSBhYf8=s0
Laurens Reael (1583-1637). Governor-General (1616-19),anoniem,," copy after anonymous, Batavia",nl,1750 - 1800, Batavia, oil on panel,Rijksmuseum,1750 - 1800,https://lh3.ggpht.com/H5KvLsFcYOWKdKro1_O-BwkTv6Qk0V9pgoVIjV6bCRumZG_JmQMa_-3aLry8vwmqfPd_1v99-bQkWuJ-Bj1eOFXYpg=s0
Cornelis van der Lijn (1608?-79). Governor-General (1645-50),anoniem,," copy after anonymous, Batavia",nl,1750 - 1800, Batavia, oil on panel,Rijksmuseum,1750 - 1800,https://lh5.ggpht.com/9IETSe5sL6yqINONDJQfDX9pnsnikLMuxI6beySvEWQ4r3r4cphHWVDKXABJcm2QRBmUXbNe58Wzm-lSRVZCFJP0B-W6=s0
Karel Reyniersz (1604-53). Governor-General (1650-53),anoniem,," copy after anonymous, Batavia",nl,1750 - 1800, Batavia, oil on panel,Rijksmuseum,1750 - 1800,https://lh6.ggpht.com/4_JDtQ5OB8F_6a5oDxNDpoFNwSIMLHT1aUeskII46A9qixOmALY2UsK7iypIU02K2phGwRYgc5NxQr2LlRMHO3otOw7I=s0
Antonio van Diemen (1593-1645). Governor-General (1636-45),anoniem,," copy after anonymous, Batavia",nl,1750 - 1800, Batavia, oil on panel,Rijksmuseum,1750 - 1800,https://lh3.ggpht.com/1fH58LUceFz_jMAAhtDqkPRGas5yAHuECV3AAX2v-rx0sMAOPsyDsUHVlSnKhjKzb6b-fwxK_lKLeKTO-k8XNNT6Zw=s0
Jacques Specx (born 1588). Governor-General (1629-32),anoniem,," copy after anonymous, Batavia",nl,1750 - 1800, Batavia, oil on panel,Rijksmuseum,1750 - 1800,https://lh3.googleusercontent.com/dmYRKUPoiCrdk40l0SKqM_d5Ht5FDFGbYjw7qbbeNCCffvWyd1Z0mM3IKpPqzlHEXUpZhzQdGzHjyJcnKoJk_6hDK6dZ=s0
Abraham van Riebeeck (1653-1713). Gouverneur General (1709-13),anoniem,," copy anonymous, Batavia",nl,1750 - 1800, Batavia, oil on copper,Rijksmuseum,1750 - 1800,https://lh4.ggpht.com/4IC1EsajQpIzySv7IUuFYPkgEjJKP1_XIjg6ZfCFv-fcvnWpqb0gtp4cTIwTCAl9od2ZW5e19JLnRQWXQ3FX-_5-Whk=s0
Petrus Albertus van der Parra (1714-75). Governor-General (1761-75),anoniem,," copy after anonymous, Batavia",nl,1762 - 1800, Batavia, oil on copper,Rijksmuseum,1762 - 1800,https://lh5.ggpht.com/mRvlXnjfLzBqD05jyVXDbimpKaP-SHBoNskxqC_xlIP6pO6gDpbdTAG9jJfxg0z_LWCRBr5Pg8G3iUWusWbA6rqzwZY=s0
Jacob Mussel (1704-61). Governor-General (1750-61),anoniem,," anonymous, Batavia",nl,1750 - 1799, Batavia, oil on copper,Rijksmuseum,1750 - 1799,https://lh3.googleusercontent.com/ZNlpnAAlVR6celpGEY36JWUZtsXzt-8nejCJZqY8x03JipydpLeWwH_BXnNkLokDSDNYpNgz3jgOqCLrHLCNDfhI0A=s0
Pieter Both (1550-1615). Governor-General (1610-14).,anoniem,," copy after anonymous, Batavia",nl,1750 - 1800, Batavia, oil on panel,Rijksmuseum,1750 - 1800,https://lh6.ggpht.com/OLpfMuwT4UoVD4kEuKCvlqxbMzyscu4Zls3wCscNGjzTbU8dfqVChk7owEH7Ow34LFb85TugV_-x96dzGgh_NQQVu-M=s0
Hendrik Brouwer (1581-1643). Governor-General (1632-36),anoniem,," copy after anonymous, Batavia",nl,1750 - 1800, Batavia, oil on panel,Rijksmuseum,1750 - 1800,https://lh6.ggpht.com/SOp453ZIyen4Vfkq9gv52HEzNNnFskUf1teP8nEBLwoACq_VSkm1Wkjpv_TbwQojedGyWomGvAotglyXp7WAS2qKFg=s0
Mattheus de Haan (1663-1729). Governor-General (1725-29),anoniem,," copy after anonymous, Batavia",nl,1750 - 1800, Batavia, oil on copper,Rijksmuseum,1750 - 1800,https://lh4.ggpht.com/ayMjx_BVzl-a3yQM-V0jz8G_fgWnJ59Hp2d-OHK1geGfWc9HnQSJw2nhIC8AZTKMCzg1Zh1GPBkw97rKxfkuv_hF3jo=s0
Ecce homo,anoniem,," anonymous, Brabant",nl,ca. 1520, Brabant, oil on panel,Rijksmuseum,ca. 1520,https://lh3.googleusercontent.com/7_b-j2pyxud4zMTu9-6QjQ4HlTGiBCpdTaQ3p7r6wmCdyTBKDXiYsM5wLCJ53UwoKSAKiM3NLzbydPdxGviML4tAPg=s0
Portrait of Johannes Cornelis van Pappelendam (1810-1884). Artist and art dealer. Amanuensis of the Museum Van der Hoop,Johan Heinrich Neuman,," Johan Heinrich Neuman (07-Jan-1819 - 14-Apr-1898), Netherlands",nl,1876, Netherlands, oil on canvas,Rijksmuseum,1876,https://lh3.ggpht.com/vetLyQXFcptNJ4GXq0aKWUI2eJ_K0S7zJeb_JcBLLrqoTtoIDK1rm3MWpmtw-PGvCamwmirhJbDAJx-OCekv4Vh2hW0=s0
A cow with her calf in a meadow,Jan Vrolijk,," Jan Vrolijk (01-Feb-1846 - 02-Sep-1894), Netherlands",nl,1879, Netherlands, oil on canvas,Rijksmuseum,1879,https://lh3.ggpht.com/ipsF4J3_96zJhfUKR_hLsx-H9fLqWta6xN2jER8RJn9Es7-8-9LDZDTrnUr4RleCREcvyYa0iE1bWelty9kt_zolmw=s0
Fishing in an aquarium,Gerrit Willem Dijsselhof,," Gerrit Willem Dijsselhof (08-Feb-1866 - 14-Jun-1924), Netherlands",nl,1890 - 1924, Netherlands, oil on canvas,Rijksmuseum,1890 - 1924,https://lh3.ggpht.com/t5CY2Mjh-_zTjZBzI3CZyhhqfPOKWV7R2F86_zfeNtY753nuO4cOj6M1hW5YSTz86GgHeAlxfT-c7j7JZTt4GTw4i_ig=s0
Church interior,Bartholomeus Johannes van Hove,," Bartholomeus Johannes van Hove (28-Oct-1790 - 08-Nov-1880), Netherlands",nl,1844, Netherlands, oil on panel,Rijksmuseum,1844,https://lh5.ggpht.com/ydyi7-xC4uCC_XX6ZfGgBhQuAqxPi8Z9I5xwOjgXwE13zdgn0cBef5eEMVtUm6HJvZtwVSShMNfLkLIOkD484-vTE8Pp=s0
Italian landscape with umbrella pines,Hendrik Voogd,," Hendrik Voogd (10-Jul-1768 - 04-Sep-1839), Rome",nl,1807, Rome, oil on canvas,Rijksmuseum,1807,https://lh3.googleusercontent.com/aqXgCqxvgXItt7Puc22OF8vbuuSGLiI8xUphPF3Jn_VWFBOcLwR96hBC4aRqAVxd_kGy6G-D2y8vRrTJOTbzcSMisc8=s0
Beach view,Johan Hendrik Weissenbruch,," Johan Hendrik Weissenbruch (19-Jun-1824 - 24-Mar-1903), Netherlands",nl,ca. 1870 - ca. 1903, Netherlands, oil on panel,Rijksmuseum,ca. 1870 - ca. 1903,https://lh5.ggpht.com/dDhIn9M-aTB39_obSW_syJUhOy6QYF5V4II8OeshtVwGA3XUGZ4wfzUSgPQeZr15nxWWowfuDikTlB8dlCFOrUBISA=s0
Port view,anoniem,," anonymous, Northern Netherlands",nl,1825 - 1874, Northern Netherlands, oil on panel,Rijksmuseum,1825 - 1874,https://lh3.googleusercontent.com/xuNQvO_3r9hlfr8efUNmYl9azQvgFTIECl6Wlgib2FbIklt1uVY1oN6x-kOaXhMgDv6a4FQmaVTcHcOmVeaJG13RfC0=s0
Young woman looking out over the sea,Isaac Israels,," Isaac Israels (03-Feb-1865 - 07-Oct-1934), Netherlands",nl,ca. 1895 - ca. 1900, Netherlands, oil on cardboard,Rijksmuseum,ca. 1895 - ca. 1900,https://lh6.ggpht.com/P96_09BpSqfrFvqvPm2Z6z_BIAVQTIh98jg2dZP6IgX9oD0oGkCLmMl5Fcu0xL6AlF1kTgyQ1Vj90BDqw4UopbG9tuQ=s0
Two ladies looking at a painting,Alexander Hugo Bakker Korff,," Alexander Hugo Bakker Korff (1824 - 28-Jan-1882), Netherlands",nl,1866, Netherlands, oil on panel,Rijksmuseum,1866,https://lh4.ggpht.com/dkEUJ56jlX65FLe9ePKo1oCrrJJl0uRyXBovwIyhRDnfkZJJgnU1DJC6kZm9GwuQgzRAxIwcXKK0rGs4N-H4OnpbwqEl=s0
Portrait study of Arthur Wellesley,Jan Willem Pieneman,," Duke of Wellington, Jan Willem Pieneman (04-Nov-1779 - 08-Apr-1853)",nl,1821, London, London,Rijksmuseum,1821,https://lh3.googleusercontent.com/UZSQ95zXYAnLJq7ARafXLNl_e8mNjo8H9MeVdq-9E1Xkr-2CvMQXg1rhoy_F3_6ic4yQTBEQf9JArAroTgELxnfPUYw=s0
The Princess of Orange visits the studio of Bartholomeus van der Helst,Hendrik Jacobus Scholten,," Hendrik Jacobus Scholten (11-Jul-1824 - 29-May-1907), Netherlands",nl,ca. 1850 - ca. 1870, Netherlands, oil on panel,Rijksmuseum,ca. 1850 - ca. 1870,https://lh3.googleusercontent.com/p8idTgJnKBlyr_beMElJAGWwtSgplxZUbh2_rTT2s-m68wK6m-mGLYOLtAUNq9bfaa9XIelrt8XUhWCLoIL7PhcqfnE=s0
Prince William I nursed by his wife Charlotte de Bourbon after the failed assassination attempt by Jean Jauregui in Antwerp in 1582,Nicolaas Pieneman,," Nicolaas Pieneman (01-Jan-1809 - 30-Dec-1860), Netherlands",nl,1840, Netherlands,  Oil paint on panel,Rijksmuseum,1840,https://lh3.googleusercontent.com/6s88gL9fw6V9Jv3ZigV7ov4tR08-w-JsbpKCoCrcruKdBMubeVS18XGad_Rck-lTi2C302QJhtN5s2UpOkDzzJujug=s0
Pigs at a stable,Louis Apol,," Louis Apol (06-Sep-1850 - 22-Nov-1936), Netherlands",nl,1870 - 1910, Netherlands, oil on panel,Rijksmuseum,1870 - 1910,https://lh5.ggpht.com/Xfyd3wp7Ub4VFnTGdZ1ii2a2KeHikIMBtNiUBwGBlVeb1KDhgIlH4FARrsrxtHcI6nYL8DrVGem8ng0TNDSYfLUhlUOM=s0
An afternoon nap,Alexander Hugo Bakker Korff,," Alexander Hugo Bakker Korff (1824 - 28-Jan-1882), Netherlands",nl,1866, Netherlands, oil on panel,Rijksmuseum,1866,https://lh6.ggpht.com/A9qJ4LMV6Orex_ofnzE53X0Ba_IsBH8D4vAc4t0XprjwVFZv-Usj7gOtVeibw7-3DiYs1zgkGAW3u8Ipdu3L6kWKP9Tt=s0
In the floodplains of the IJssel,Willem Roelofs (I),," Willem Roelofs (I) (10-Mar-1822 - 12-May-1897), Netherlands",nl,1870 - 1897, Netherlands, oil on canvas on panel,Rijksmuseum,1870 - 1897,https://lh3.googleusercontent.com/tbROPZdGHYcxV-ONR_kw3zrR9ZAnF7Ipwvu_wi01VUbOTU-rp0XxP3Q7jLMAvlWGb7t2F_fi8yoNQAcTLxGfT55Vw0w=s0
Adrianus van Royen (1704-79),anoniem,," professor of medicine and herbalism in Leiden, anonymous",nl,ca. 1730 - ca. 1770, Holland, Holland,Rijksmuseum,ca. 1730 - ca. 1770,https://lh4.ggpht.com/Jkf5mJA5gMC4CR4DGa5WL6CkUnpfHhogVi3xwpQ4Yk016aM2hFTOl_prqo9D31-jtL8TB2Rsi5EfwuL1I05ER1wR9kU=s0
